"REF_DATE","GEO","DGUID","Airports","Class of operation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-07","Saskatchewan","2016A000247","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030939","1047.100003.2","2226","","","","0"
"2022-07","Saskatchewan","2016A000247","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030940","1047.100003.3","178","","","","0"
"2022-07","Alberta","2016A000248","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030941","1048.100001.1","70191","","","","0"
"2022-07","Alberta","2016A000248","Total, all airports","Itinerant movements","Number","223","units","0","v1376030942","1048.100001.2","53027","","","","0"
"2022-07","Alberta","2016A000248","Total, all airports","Local movements","Number","223","units","0","v1376030943","1048.100001.3","17164","","","","0"
"2022-07","Alberta","2016A000248","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030944","1048.100002.1","70191","","","","0"
"2022-07","Alberta","2016A000248","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030945","1048.100002.2","53027","","","","0"
"2022-07","Alberta","2016A000248","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030946","1048.100002.3","17164","","","","0"
"2022-07","Alberta","2016A000248","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030947","1048.100003.1","","..","","","0"
"2022-07","Alberta","2016A000248","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030948","1048.100003.2","","..","","","0"
"2022-07","Alberta","2016A000248","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030949","1048.100003.3","","..","","","0"
"2022-07","British Columbia","2016A000259","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030950","1059.100001.1","159218","","","","0"
"2022-07","British Columbia","2016A000259","Total, all airports","Itinerant movements","Number","223","units","0","v1376030951","1059.100001.2","102976","","","","0"
"2022-07","British Columbia","2016A000259","Total, all airports","Local movements","Number","223","units","0","v1376030952","1059.100001.3","56242","","","","0"
"2022-07","British Columbia","2016A000259","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030953","1059.100002.1","156546","","","","0"
"2022-07","British Columbia","2016A000259","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030954","1059.100002.2","100414","","","","0"
"2022-07","British Columbia","2016A000259","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030955","1059.100002.3","56132","","","","0"
"2022-07","British Columbia","2016A000259","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030956","1059.100003.1","2672","","","","0"
"2022-07","British Columbia","2016A000259","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030957","1059.100003.2","2562","","","","0"
"2022-07","British Columbia","2016A000259","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030958","1059.100003.3","110","","","","0"
"2022-07","Yukon","2016A000260","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030959","1060.100001.1","4020","","","","0"
"2022-07","Yukon","2016A000260","Total, all airports","Itinerant movements","Number","223","units","0","v1376030960","1060.100001.2","3426","","","","0"
"2022-07","Yukon","2016A000260","Total, all airports","Local movements","Number","223","units","0","v1376030961","1060.100001.3","594","","","","0"
"2022-07","Yukon","2016A000260","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030962","1060.100002.1","4020","","","","0"
"2022-07","Yukon","2016A000260","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030963","1060.100002.2","3426","","","","0"
"2022-07","Yukon","2016A000260","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030964","1060.100002.3","594","","","","0"
"2022-07","Yukon","2016A000260","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030965","1060.100003.1","","..","","","0"
"2022-07","Yukon","2016A000260","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030966","1060.100003.2","","..","","","0"
"2022-07","Yukon","2016A000260","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030967","1060.100003.3","","..","","","0"
"2022-07","Northwest Territories","2016A000261","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030968","1061.100001.1","8025","","","","0"
"2022-07","Northwest Territories","2016A000261","Total, all airports","Itinerant movements","Number","223","units","0","v1376030969","1061.100001.2","7485","","","","0"
"2022-07","Northwest Territories","2016A000261","Total, all airports","Local movements","Number","223","units","0","v1376030970","1061.100001.3","540","","","","0"
"2022-07","Northwest Territories","2016A000261","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030971","1061.100002.1","6710","","","","0"
"2022-07","Northwest Territories","2016A000261","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030972","1061.100002.2","6170","","","","0"
"2022-07","Northwest Territories","2016A000261","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030973","1061.100002.3","540","","","","0"
"2022-07","Northwest Territories","2016A000261","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030974","1061.100003.1","1315","","","","0"
"2022-07","Northwest Territories","2016A000261","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030975","1061.100003.2","1315","","","","0"
"2022-07","Northwest Territories","2016A000261","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030976","1061.100003.3","","..","","","0"
"2022-07","Nunavut","2016A000262","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030977","1062.100001.1","2854","","","","0"
"2022-07","Nunavut","2016A000262","Total, all airports","Itinerant movements","Number","223","units","0","v1376030978","1062.100001.2","2836","","","","0"
"2022-07","Nunavut","2016A000262","Total, all airports","Local movements","Number","223","units","0","v1376030979","1062.100001.3","18","","","","0"
"2022-07","Nunavut","2016A000262","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030980","1062.100002.1","2854","","","","0"
"2022-07","Nunavut","2016A000262","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030981","1062.100002.2","2836","","","","0"
"2022-07","Nunavut","2016A000262","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030982","1062.100002.3","18","","","","0"
"2022-07","Nunavut","2016A000262","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030983","1062.100003.1","","..","","","0"
"2022-07","Nunavut","2016A000262","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030984","1062.100003.2","","..","","","0"
"2022-07","Nunavut","2016A000262","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030985","1062.100003.3","","..","","","0"
"2022-08","Canada","2016A000011124","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030860","1.100001.1","537193","","","","0"
"2022-08","Canada","2016A000011124","Total, all airports","Itinerant movements","Number","223","units","0","v1376030861","1.100001.2","390200","","","","0"
"2022-08","Canada","2016A000011124","Total, all airports","Local movements","Number","223","units","0","v1376030862","1.100001.3","146993","","","","0"
"2022-08","Canada","2016A000011124","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030863","1.100002.1","510149","","","","0"
"2022-08","Canada","2016A000011124","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030864","1.100002.2","365348","","","","0"
"2022-08","Canada","2016A000011124","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030865","1.100002.3","144801","","","","0"
"2022-08","Canada","2016A000011124","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030866","1.100003.1","27044","","","","0"
"2022-08","Canada","2016A000011124","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030867","1.100003.2","24852","","","","0"
"2022-08","Canada","2016A000011124","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030868","1.100003.3","2192","","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030869","1010.100001.1","12762","","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Total, all airports","Itinerant movements","Number","223","units","0","v1376030870","1010.100001.2","11271","","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Total, all airports","Local movements","Number","223","units","0","v1376030871","1010.100001.3","1491","","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030872","1010.100002.1","9699","","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030873","1010.100002.2","8222","","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030874","1010.100002.3","1477","","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030875","1010.100003.1","3063","","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030876","1010.100003.2","3049","","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030877","1010.100003.3","14","","","","0"
"2022-08","Prince Edward Island","2016A000211","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030878","1011.100001.1","1429","","","","0"
"2022-08","Prince Edward Island","2016A000211","Total, all airports","Itinerant movements","Number","223","units","0","v1376030879","1011.100001.2","1101","","","","0"
"2022-08","Prince Edward Island","2016A000211","Total, all airports","Local movements","Number","223","units","0","v1376030880","1011.100001.3","328","","","","0"
"2022-08","Prince Edward Island","2016A000211","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030881","1011.100002.1","1429","","","","0"
"2022-08","Prince Edward Island","2016A000211","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030882","1011.100002.2","1101","","","","0"
"2022-08","Prince Edward Island","2016A000211","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030883","1011.100002.3","328","","","","0"
"2022-08","Prince Edward Island","2016A000211","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030884","1011.100003.1","","..","","","0"
"2022-08","Prince Edward Island","2016A000211","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030885","1011.100003.2","","..","","","0"
"2022-08","Prince Edward Island","2016A000211","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030886","1011.100003.3","","..","","","0"
"2022-08","Nova Scotia","2016A000212","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030887","1012.100001.1","6595","","","","0"
"2022-08","Nova Scotia","2016A000212","Total, all airports","Itinerant movements","Number","223","units","0","v1376030888","1012.100001.2","6373","","","","0"
"2022-08","Nova Scotia","2016A000212","Total, all airports","Local movements","Number","223","units","0","v1376030889","1012.100001.3","222","","","","0"
"2022-08","Nova Scotia","2016A000212","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030890","1012.100002.1","5981","","","","0"
"2022-08","Nova Scotia","2016A000212","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030891","1012.100002.2","5789","","","","0"
"2022-08","Nova Scotia","2016A000212","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030892","1012.100002.3","192","","","","0"
"2022-08","Nova Scotia","2016A000212","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030893","1012.100003.1","614","","","","0"
"2022-08","Nova Scotia","2016A000212","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030894","1012.100003.2","584","","","","0"
"2022-08","Nova Scotia","2016A000212","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030895","1012.100003.3","30","","","","0"
"2022-08","New Brunswick","2016A000213","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030896","1013.100001.1","12501","","","","0"
"2022-08","New Brunswick","2016A000213","Total, all airports","Itinerant movements","Number","223","units","0","v1376030897","1013.100001.2","7047","","","","0"
"2022-08","New Brunswick","2016A000213","Total, all airports","Local movements","Number","223","units","0","v1376030898","1013.100001.3","5454","","","","0"
"2022-08","New Brunswick","2016A000213","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030899","1013.100002.1","12501","","","","0"
"2022-08","New Brunswick","2016A000213","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030900","1013.100002.2","7047","","","","0"
"2022-08","New Brunswick","2016A000213","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030901","1013.100002.3","5454","","","","0"
"2022-08","New Brunswick","2016A000213","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030902","1013.100003.1","","..","","","0"
"2022-08","New Brunswick","2016A000213","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030903","1013.100003.2","","..","","","0"
"2022-08","New Brunswick","2016A000213","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030904","1013.100003.3","","..","","","0"
"2022-08","Quebec","2016A000224","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030905","1024.100001.1","77199","","","","0"
"2022-08","Quebec","2016A000224","Total, all airports","Itinerant movements","Number","223","units","0","v1376030906","1024.100001.2","55333","","","","0"
"2022-08","Quebec","2016A000224","Total, all airports","Local movements","Number","223","units","0","v1376030907","1024.100001.3","21866","","","","0"
"2022-08","Quebec","2016A000224","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030908","1024.100002.1","71372","","","","0"
"2022-08","Quebec","2016A000224","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030909","1024.100002.2","50334","","","","0"
"2022-08","Quebec","2016A000224","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030910","1024.100002.3","21038","","","","0"
"2022-08","Quebec","2016A000224","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030911","1024.100003.1","5827","","","","0"
"2022-08","Quebec","2016A000224","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030912","1024.100003.2","4999","","","","0"
"2022-08","Quebec","2016A000224","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030913","1024.100003.3","828","","","","0"
"2022-08","Ontario","2016A000235","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030914","1035.100001.1","126705","","","","0"
"2022-08","Ontario","2016A000235","Total, all airports","Itinerant movements","Number","223","units","0","v1376030915","1035.100001.2","97547","","","","0"
"2022-08","Ontario","2016A000235","Total, all airports","Local movements","Number","223","units","0","v1376030916","1035.100001.3","29158","","","","0"
"2022-08","Ontario","2016A000235","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030917","1035.100002.1","119773","","","","0"
"2022-08","Ontario","2016A000235","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030918","1035.100002.2","91069","","","","0"
"2022-08","Ontario","2016A000235","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030919","1035.100002.3","28704","","","","0"
"2022-08","Ontario","2016A000235","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030920","1035.100003.1","6932","","","","0"
"2022-08","Ontario","2016A000235","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030921","1035.100003.2","6478","","","","0"
"2022-08","Ontario","2016A000235","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030922","1035.100003.3","454","","","","0"
"2022-08","Manitoba","2016A000246","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030923","1046.100001.1","39011","","","","0"
"2022-08","Manitoba","2016A000246","Total, all airports","Itinerant movements","Number","223","units","0","v1376030924","1046.100001.2","25302","","","","0"
"2022-08","Manitoba","2016A000246","Total, all airports","Local movements","Number","223","units","0","v1376030925","1046.100001.3","13709","","","","0"
"2022-08","Manitoba","2016A000246","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030926","1046.100002.1","34588","","","","0"
"2022-08","Manitoba","2016A000246","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030927","1046.100002.2","21203","","","","0"
"2022-08","Manitoba","2016A000246","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030928","1046.100002.3","13385","","","","0"
"2022-08","Manitoba","2016A000246","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030929","1046.100003.1","4423","","","","0"
"2022-08","Manitoba","2016A000246","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030930","1046.100003.2","4099","","","","0"
"2022-08","Manitoba","2016A000246","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030931","1046.100003.3","324","","","","0"
"2022-08","Saskatchewan","2016A000247","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030932","1047.100001.1","16135","","","","0"
"2022-08","Saskatchewan","2016A000247","Total, all airports","Itinerant movements","Number","223","units","0","v1376030933","1047.100001.2","12141","","","","0"
"2022-08","Saskatchewan","2016A000247","Total, all airports","Local movements","Number","223","units","0","v1376030934","1047.100001.3","3994","","","","0"
"2022-08","Saskatchewan","2016A000247","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030935","1047.100002.1","14330","","","","0"
"2022-08","Saskatchewan","2016A000247","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030936","1047.100002.2","10670","","","","0"
"2022-08","Saskatchewan","2016A000247","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030937","1047.100002.3","3660","","","","0"
"2022-08","Saskatchewan","2016A000247","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030938","1047.100003.1","1805","","","","0"
"2022-08","Saskatchewan","2016A000247","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030939","1047.100003.2","1471","","","","0"
"2022-08","Saskatchewan","2016A000247","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030940","1047.100003.3","334","","","","0"
"2022-08","Alberta","2016A000248","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030941","1048.100001.1","68723","","","","0"
"2022-08","Alberta","2016A000248","Total, all airports","Itinerant movements","Number","223","units","0","v1376030942","1048.100001.2","52767","","","","0"
"2022-08","Alberta","2016A000248","Total, all airports","Local movements","Number","223","units","0","v1376030943","1048.100001.3","15956","","","","0"
"2022-08","Alberta","2016A000248","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030944","1048.100002.1","68723","","","","0"
"2022-08","Alberta","2016A000248","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030945","1048.100002.2","52767","","","","0"
"2022-08","Alberta","2016A000248","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030946","1048.100002.3","15956","","","","0"
"2022-08","Alberta","2016A000248","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030947","1048.100003.1","","..","","","0"
"2022-08","Alberta","2016A000248","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030948","1048.100003.2","","..","","","0"
"2022-08","Alberta","2016A000248","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030949","1048.100003.3","","..","","","0"
"2022-08","British Columbia","2016A000259","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030950","1059.100001.1","161440","","","","0"
"2022-08","British Columbia","2016A000259","Total, all airports","Itinerant movements","Number","223","units","0","v1376030951","1059.100001.2","107785","","","","0"
"2022-08","British Columbia","2016A000259","Total, all airports","Local movements","Number","223","units","0","v1376030952","1059.100001.3","53655","","","","0"
"2022-08","British Columbia","2016A000259","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030953","1059.100002.1","158399","","","","0"
"2022-08","British Columbia","2016A000259","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030954","1059.100002.2","104952","","","","0"
"2022-08","British Columbia","2016A000259","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030955","1059.100002.3","53447","","","","0"
"2022-08","British Columbia","2016A000259","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030956","1059.100003.1","3041","","","","0"
"2022-08","British Columbia","2016A000259","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030957","1059.100003.2","2833","","","","0"
"2022-08","British Columbia","2016A000259","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030958","1059.100003.3","208","","","","0"
"2022-08","Yukon","2016A000260","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030959","1060.100001.1","3371","","","","0"
"2022-08","Yukon","2016A000260","Total, all airports","Itinerant movements","Number","223","units","0","v1376030960","1060.100001.2","2773","","","","0"
"2022-08","Yukon","2016A000260","Total, all airports","Local movements","Number","223","units","0","v1376030961","1060.100001.3","598","","","","0"
"2022-08","Yukon","2016A000260","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030962","1060.100002.1","3371","","","","0"
"2022-08","Yukon","2016A000260","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030963","1060.100002.2","2773","","","","0"
"2022-08","Yukon","2016A000260","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030964","1060.100002.3","598","","","","0"
"2022-08","Yukon","2016A000260","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030965","1060.100003.1","","..","","","0"
"2022-08","Yukon","2016A000260","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030966","1060.100003.2","","..","","","0"
"2022-08","Yukon","2016A000260","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030967","1060.100003.3","","..","","","0"
"2022-08","Northwest Territories","2016A000261","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030968","1061.100001.1","8387","","","","0"
"2022-08","Northwest Territories","2016A000261","Total, all airports","Itinerant movements","Number","223","units","0","v1376030969","1061.100001.2","7843","","","","0"
"2022-08","Northwest Territories","2016A000261","Total, all airports","Local movements","Number","223","units","0","v1376030970","1061.100001.3","544","","","","0"
"2022-08","Northwest Territories","2016A000261","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030971","1061.100002.1","7048","","","","0"
"2022-08","Northwest Territories","2016A000261","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030972","1061.100002.2","6504","","","","0"
"2022-08","Northwest Territories","2016A000261","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030973","1061.100002.3","544","","","","0"
"2022-08","Northwest Territories","2016A000261","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030974","1061.100003.1","1339","","","","0"
"2022-08","Northwest Territories","2016A000261","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030975","1061.100003.2","1339","","","","0"
"2022-08","Northwest Territories","2016A000261","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030976","1061.100003.3","","..","","","0"
"2022-08","Nunavut","2016A000262","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030977","1062.100001.1","2935","","","","0"
"2022-08","Nunavut","2016A000262","Total, all airports","Itinerant movements","Number","223","units","0","v1376030978","1062.100001.2","2917","","","","0"
"2022-08","Nunavut","2016A000262","Total, all airports","Local movements","Number","223","units","0","v1376030979","1062.100001.3","18","","","","0"
"2022-08","Nunavut","2016A000262","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030980","1062.100002.1","2935","","","","0"
"2022-08","Nunavut","2016A000262","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030981","1062.100002.2","2917","","","","0"
"2022-08","Nunavut","2016A000262","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030982","1062.100002.3","18","","","","0"
"2022-08","Nunavut","2016A000262","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030983","1062.100003.1","","..","","","0"
"2022-08","Nunavut","2016A000262","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030984","1062.100003.2","","..","","","0"
"2022-08","Nunavut","2016A000262","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030985","1062.100003.3","","..","","","0"
"2022-09","Canada","2016A000011124","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030860","1.100001.1","492551","","","","0"
"2022-09","Canada","2016A000011124","Total, all airports","Itinerant movements","Number","223","units","0","v1376030861","1.100001.2","345483","","","","0"
"2022-09","Canada","2016A000011124","Total, all airports","Local movements","Number","223","units","0","v1376030862","1.100001.3","147068","","","","0"
"2022-09","Canada","2016A000011124","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030863","1.100002.1","469796","","","","0"
"2022-09","Canada","2016A000011124","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030864","1.100002.2","324612","","","","0"
"2022-09","Canada","2016A000011124","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030865","1.100002.3","145184","","","","0"
"2022-09","Canada","2016A000011124","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030866","1.100003.1","22755","","","","0"
"2022-09","Canada","2016A000011124","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030867","1.100003.2","20871","","","","0"
"2022-09","Canada","2016A000011124","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030868","1.100003.3","1884","","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1376030869","1010.100001.1","10837","","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Total, all airports","Itinerant movements","Number","223","units","0","v1376030870","1010.100001.2","9447","","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Total, all airports","Local movements","Number","223","units","0","v1376030871","1010.100001.3","1390","","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1376030872","1010.100002.1","8093","","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1376030873","1010.100002.2","6705","","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1376030874","1010.100002.3","1388","","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Total, itinerant and local movements","Number","223","units","0","v1376030875","1010.100003.1","2744","","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Itinerant movements","Number","223","units","0","v1376030876","1010.100003.2","2742","","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Total, non-NAV CANADA airports","Local movements","Number","223","units","0","v1376030877","1010.100003.3","2","","","","0"
