"REF_DATE","GEO","DGUID","Airports","Type of operation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-12","Canada","2021A000011124","Victoria Harbour, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028317","1.4181.2","44","","","","0"
"2024-12","Canada","2021A000011124","Victoria Harbour, British Columbia","Other commercial movements","Number","223","units","0","v1376028318","1.4181.3","","..","","","0"
"2024-12","Canada","2021A000011124","Victoria Harbour, British Columbia","Private movements","Number","223","units","0","v1376028319","1.4181.4","8","","","","0"
"2024-12","Canada","2021A000011124","Victoria Harbour, British Columbia","Government civil movements","Number","223","units","0","v1376028320","1.4181.5","97","","","","0"
"2024-12","Canada","2021A000011124","Victoria Harbour, British Columbia","Government military movements","Number","223","units","0","v1376028321","1.4181.6","10","","","","0"
"2024-12","Canada","2021A000011124","Victoria International, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028244","1.171.1","3202","","","","0"
"2024-12","Canada","2021A000011124","Victoria International, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028245","1.171.2","167","","","","0"
"2024-12","Canada","2021A000011124","Victoria International, British Columbia","Other commercial movements","Number","223","units","0","v1376028246","1.171.3","68","","","","0"
"2024-12","Canada","2021A000011124","Victoria International, British Columbia","Private movements","Number","223","units","0","v1376028247","1.171.4","505","","","","0"
"2024-12","Canada","2021A000011124","Victoria International, British Columbia","Government civil movements","Number","223","units","0","v1376028248","1.171.5","12","","","","0"
"2024-12","Canada","2021A000011124","Victoria International, British Columbia","Government military movements","Number","223","units","0","v1376028249","1.171.6","59","","","","0"
"2024-12","Canada","2021A000011124","Wabush, Newfoundland and Labrador","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028160","1.147.1","476","","","","0"
"2024-12","Canada","2021A000011124","Wabush, Newfoundland and Labrador","Air carrier movements, level IV-VI","Number","223","units","0","v1376028161","1.147.2","52","","","","0"
"2024-12","Canada","2021A000011124","Wabush, Newfoundland and Labrador","Other commercial movements","Number","223","units","0","v1376028162","1.147.3","5","","","","0"
"2024-12","Canada","2021A000011124","Wabush, Newfoundland and Labrador","Private movements","Number","223","units","0","v1376028163","1.147.4","9","","","","0"
"2024-12","Canada","2021A000011124","Wabush, Newfoundland and Labrador","Government civil movements","Number","223","units","0","v1376028164","1.147.5","16","","","","0"
"2024-12","Canada","2021A000011124","Wabush, Newfoundland and Labrador","Government military movements","Number","223","units","0","v1376028165","1.147.6","2","","","","0"
"2024-12","Canada","2021A000011124","Whitecourt, Alberta","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028430","1.5110.1","16","","","","0"
"2024-12","Canada","2021A000011124","Whitecourt, Alberta","Air carrier movements, level IV-VI","Number","223","units","0","v1376028431","1.5110.2","151","","","","0"
"2024-12","Canada","2021A000011124","Whitecourt, Alberta","Other commercial movements","Number","223","units","0","v1376028432","1.5110.3","99","","","","0"
"2024-12","Canada","2021A000011124","Whitecourt, Alberta","Private movements","Number","223","units","0","v1376028433","1.5110.4","85","","","","0"
"2024-12","Canada","2021A000011124","Whitecourt, Alberta","Government civil movements","Number","223","units","0","v1376028434","1.5110.5","","..","","","0"
"2024-12","Canada","2021A000011124","Whitecourt, Alberta","Government military movements","Number","223","units","0","v1376028435","1.5110.6","2","","","","0"
"2024-12","Canada","2021A000011124","Whitehorse/Erik Nielsen International, Yukon","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028190","1.155.1","790","","","","0"
"2024-12","Canada","2021A000011124","Whitehorse/Erik Nielsen International, Yukon","Air carrier movements, level IV-VI","Number","223","units","0","v1376028191","1.155.2","175","","","","0"
"2024-12","Canada","2021A000011124","Whitehorse/Erik Nielsen International, Yukon","Other commercial movements","Number","223","units","0","v1376028192","1.155.3","","..","","","0"
"2024-12","Canada","2021A000011124","Whitehorse/Erik Nielsen International, Yukon","Private movements","Number","223","units","0","v1376028193","1.155.4","90","","","","0"
"2024-12","Canada","2021A000011124","Whitehorse/Erik Nielsen International, Yukon","Government civil movements","Number","223","units","0","v1376028194","1.155.5","22","","","","0"
"2024-12","Canada","2021A000011124","Whitehorse/Erik Nielsen International, Yukon","Government military movements","Number","223","units","0","v1376028195","1.155.6","5","","","","0"
"2024-12","Canada","2021A000011124","Williams Lake, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028202","1.158.1","173","","","","0"
"2024-12","Canada","2021A000011124","Williams Lake, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028203","1.158.2","50","","","","0"
"2024-12","Canada","2021A000011124","Williams Lake, British Columbia","Other commercial movements","Number","223","units","0","v1376028204","1.158.3","6","","","","0"
"2024-12","Canada","2021A000011124","Williams Lake, British Columbia","Private movements","Number","223","units","0","v1376028205","1.158.4","30","","","","0"
"2024-12","Canada","2021A000011124","Williams Lake, British Columbia","Government civil movements","Number","223","units","0","v1376028206","1.158.5","2","","","","0"
"2024-12","Canada","2021A000011124","Williams Lake, British Columbia","Government military movements","Number","223","units","0","v1376028207","1.158.6","","..","","","0"
"2024-12","Canada","2021A000011124","Windsor, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028208","1.160.1","355","","","","0"
"2024-12","Canada","2021A000011124","Windsor, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028209","1.160.2","872","","","","0"
"2024-12","Canada","2021A000011124","Windsor, Ontario","Other commercial movements","Number","223","units","0","v1376028210","1.160.3","6","","","","0"
"2024-12","Canada","2021A000011124","Windsor, Ontario","Private movements","Number","223","units","0","v1376028211","1.160.4","288","","","","0"
"2024-12","Canada","2021A000011124","Windsor, Ontario","Government civil movements","Number","223","units","0","v1376028212","1.160.5","6","","","","0"
"2024-12","Canada","2021A000011124","Windsor, Ontario","Government military movements","Number","223","units","0","v1376028213","1.160.6","4","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028226","1.163.1","6843","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376028227","1.163.2","488","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Other commercial movements","Number","223","units","0","v1376028228","1.163.3","27","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Private movements","Number","223","units","0","v1376028229","1.163.4","135","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Government civil movements","Number","223","units","0","v1376028230","1.163.5","136","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Government military movements","Number","223","units","0","v1376028231","1.163.6","114","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/St. Andrews, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028436","1.5111.1","1047","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/St. Andrews, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376028437","1.5111.2","1515","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/St. Andrews, Manitoba","Other commercial movements","Number","223","units","0","v1376028438","1.5111.3","410","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/St. Andrews, Manitoba","Private movements","Number","223","units","0","v1376028439","1.5111.4","326","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/St. Andrews, Manitoba","Government civil movements","Number","223","units","0","v1376028440","1.5111.5","2","","","","0"
"2024-12","Canada","2021A000011124","Winnipeg/St. Andrews, Manitoba","Government military movements","Number","223","units","0","v1376028441","1.5111.6","1","","","","0"
"2024-12","Canada","2021A000011124","Yellowknife, Northwest Territories","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028304","1.187.1","2737","","","","0"
"2024-12","Canada","2021A000011124","Yellowknife, Northwest Territories","Air carrier movements, level IV-VI","Number","223","units","0","v1376028305","1.187.2","139","","","","0"
"2024-12","Canada","2021A000011124","Yellowknife, Northwest Territories","Other commercial movements","Number","223","units","0","v1376028306","1.187.3","","..","","","0"
"2024-12","Canada","2021A000011124","Yellowknife, Northwest Territories","Private movements","Number","223","units","0","v1376028307","1.187.4","8","","","","0"
"2024-12","Canada","2021A000011124","Yellowknife, Northwest Territories","Government civil movements","Number","223","units","0","v1376028308","1.187.5","24","","","","0"
"2024-12","Canada","2021A000011124","Yellowknife, Northwest Territories","Government military movements","Number","223","units","0","v1376028309","1.187.6","49","","","","0"
"2024-12","Canada","2021A000011124","Total, non-NAV CANADA airports","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027698","1.100003.1","8646","","","","0"
"2024-12","Canada","2021A000011124","Total, non-NAV CANADA airports","Air carrier movements, level IV-VI","Number","223","units","0","v1376027699","1.100003.2","11134","","","","0"
"2024-12","Canada","2021A000011124","Total, non-NAV CANADA airports","Other commercial movements","Number","223","units","0","v1376027700","1.100003.3","316","","","","0"
"2024-12","Canada","2021A000011124","Total, non-NAV CANADA airports","Private movements","Number","223","units","0","v1376027701","1.100003.4","663","","","","0"
"2024-12","Canada","2021A000011124","Total, non-NAV CANADA airports","Government civil movements","Number","223","units","0","v1376027702","1.100003.5","486","","","","0"
"2024-12","Canada","2021A000011124","Total, non-NAV CANADA airports","Government military movements","Number","223","units","0","v1376027703","1.100003.6","281","","","","0"
"2024-12","Canada","2021A000011124","Baie-Comeau, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027710","1.7.1","24","","","","0"
"2024-12","Canada","2021A000011124","Baie-Comeau, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027711","1.7.2","145","","","","0"
"2024-12","Canada","2021A000011124","Baie-Comeau, Quebec","Other commercial movements","Number","223","units","0","v1376027712","1.7.3","4","","","","0"
"2024-12","Canada","2021A000011124","Baie-Comeau, Quebec","Private movements","Number","223","units","0","v1376027713","1.7.4","29","","","","0"
"2024-12","Canada","2021A000011124","Baie-Comeau, Quebec","Government civil movements","Number","223","units","0","v1376027714","1.7.5","83","","","","0"
"2024-12","Canada","2021A000011124","Baie-Comeau, Quebec","Government military movements","Number","223","units","0","v1376027715","1.7.6","","..","","","0"
"2024-12","Canada","2021A000011124","Buffalo Narrows, Saskatchewan","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028340","1.4980.1","141","","","","0"
"2024-12","Canada","2021A000011124","Buffalo Narrows, Saskatchewan","Air carrier movements, level IV-VI","Number","223","units","0","v1376028341","1.4980.2","24","","","","0"
"2024-12","Canada","2021A000011124","Buffalo Narrows, Saskatchewan","Other commercial movements","Number","223","units","0","v1376028342","1.4980.3","","..","","","0"
"2024-12","Canada","2021A000011124","Buffalo Narrows, Saskatchewan","Private movements","Number","223","units","0","v1376028343","1.4980.4","","..","","","0"
"2024-12","Canada","2021A000011124","Buffalo Narrows, Saskatchewan","Government civil movements","Number","223","units","0","v1376028344","1.4980.5","2","","","","0"
"2024-12","Canada","2021A000011124","Buffalo Narrows, Saskatchewan","Government military movements","Number","223","units","0","v1376028345","1.4980.6","","..","","","0"
"2024-12","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027872","1.55.1","372","","","","0"
"2024-12","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027873","1.55.2","79","","","","0"
"2024-12","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Other commercial movements","Number","223","units","0","v1376027874","1.55.3","4","","","","0"
"2024-12","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Private movements","Number","223","units","0","v1376027875","1.55.4","20","","","","0"
"2024-12","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Government civil movements","Number","223","units","0","v1376027876","1.55.5","15","","","","0"
"2024-12","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Government military movements","Number","223","units","0","v1376027877","1.55.6","","..","","","0"
"2024-12","Canada","2021A000011124","Comox, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027896","1.65.1","545","","","","0"
"2024-12","Canada","2021A000011124","Comox, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376027897","1.65.2","10","","","","0"
"2024-12","Canada","2021A000011124","Comox, British Columbia","Other commercial movements","Number","223","units","0","v1376027898","1.65.3","10","","","","0"
"2024-12","Canada","2021A000011124","Comox, British Columbia","Private movements","Number","223","units","0","v1376027899","1.65.4","16","","","","0"
"2024-12","Canada","2021A000011124","Comox, British Columbia","Government civil movements","Number","223","units","0","v1376027900","1.65.5","2","","","","0"
"2024-12","Canada","2021A000011124","Comox, British Columbia","Government military movements","Number","223","units","0","v1376027901","1.65.6","214","","","","0"
"2024-12","Canada","2021A000011124","Dauphin, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027908","1.69.1","54","","","","0"
"2024-12","Canada","2021A000011124","Dauphin, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376027909","1.69.2","14","","","","0"
"2024-12","Canada","2021A000011124","Dauphin, Manitoba","Other commercial movements","Number","223","units","0","v1376027910","1.69.3","2","","","","0"
"2024-12","Canada","2021A000011124","Dauphin, Manitoba","Private movements","Number","223","units","0","v1376027911","1.69.4","22","","","","0"
"2024-12","Canada","2021A000011124","Dauphin, Manitoba","Government civil movements","Number","223","units","0","v1376027912","1.69.5","2","","","","0"
"2024-12","Canada","2021A000011124","Dauphin, Manitoba","Government military movements","Number","223","units","0","v1376027913","1.69.6","","..","","","0"
"2024-12","Canada","2021A000011124","Dawson Creek, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027914","1.71.1","78","","","","0"
"2024-12","Canada","2021A000011124","Dawson Creek, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376027915","1.71.2","30","","","","0"
"2024-12","Canada","2021A000011124","Dawson Creek, British Columbia","Other commercial movements","Number","223","units","0","v1376027916","1.71.3","4","","","","0"
"2024-12","Canada","2021A000011124","Dawson Creek, British Columbia","Private movements","Number","223","units","0","v1376027917","1.71.4","43","","","","0"
"2024-12","Canada","2021A000011124","Dawson Creek, British Columbia","Government civil movements","Number","223","units","0","v1376027918","1.71.5","","..","","","0"
"2024-12","Canada","2021A000011124","Dawson Creek, British Columbia","Government military movements","Number","223","units","0","v1376027919","1.71.6","","..","","","0"
"2024-12","Canada","2021A000011124","Dryden Regional, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027860","1.50.1","147","","","","0"
"2024-12","Canada","2021A000011124","Dryden Regional, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376027861","1.50.2","16","","","","0"
"2024-12","Canada","2021A000011124","Dryden Regional, Ontario","Other commercial movements","Number","223","units","0","v1376027862","1.50.3","37","","","","0"
"2024-12","Canada","2021A000011124","Dryden Regional, Ontario","Private movements","Number","223","units","0","v1376027863","1.50.4","49","","","","0"
"2024-12","Canada","2021A000011124","Dryden Regional, Ontario","Government civil movements","Number","223","units","0","v1376027864","1.50.5","23","","","","0"
"2024-12","Canada","2021A000011124","Dryden Regional, Ontario","Government military movements","Number","223","units","0","v1376027865","1.50.6","","..","","","0"
"2024-12","Canada","2021A000011124","Flin Flon, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027848","1.47.1","190","","","","0"
"2024-12","Canada","2021A000011124","Flin Flon, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376027849","1.47.2","23","","","","0"
"2024-12","Canada","2021A000011124","Flin Flon, Manitoba","Other commercial movements","Number","223","units","0","v1376027850","1.47.3","","..","","","0"
"2024-12","Canada","2021A000011124","Flin Flon, Manitoba","Private movements","Number","223","units","0","v1376027851","1.47.4","7","","","","0"
"2024-12","Canada","2021A000011124","Flin Flon, Manitoba","Government civil movements","Number","223","units","0","v1376027852","1.47.5","18","","","","0"
"2024-12","Canada","2021A000011124","Flin Flon, Manitoba","Government military movements","Number","223","units","0","v1376027853","1.47.6","","..","","","0"
"2024-12","Canada","2021A000011124","Fort Smith, Northwest Territories","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027806","1.35.1","","..","","","0"
"2024-12","Canada","2021A000011124","Fort Smith, Northwest Territories","Air carrier movements, level IV-VI","Number","223","units","0","v1376027807","1.35.2","","..","","","0"
"2024-12","Canada","2021A000011124","Fort Smith, Northwest Territories","Other commercial movements","Number","223","units","0","v1376027808","1.35.3","","..","","","0"
"2024-12","Canada","2021A000011124","Fort Smith, Northwest Territories","Private movements","Number","223","units","0","v1376027809","1.35.4","","..","","","0"
"2024-12","Canada","2021A000011124","Fort Smith, Northwest Territories","Government civil movements","Number","223","units","0","v1376027810","1.35.5","","..","","","0"
"2024-12","Canada","2021A000011124","Fort Smith, Northwest Territories","Government military movements","Number","223","units","0","v1376027811","1.35.6","","..","","","0"
"2024-12","Canada","2021A000011124","Gaspé, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027794","1.28.1","65","","","","0"
"2024-12","Canada","2021A000011124","Gaspé, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027795","1.28.2","90","","","","0"
"2024-12","Canada","2021A000011124","Gaspé, Quebec","Other commercial movements","Number","223","units","0","v1376027796","1.28.3","","..","","","0"
"2024-12","Canada","2021A000011124","Gaspé, Quebec","Private movements","Number","223","units","0","v1376027797","1.28.4","","..","","","0"
"2024-12","Canada","2021A000011124","Gaspé, Quebec","Government civil movements","Number","223","units","0","v1376027798","1.28.5","63","","","","0"
"2024-12","Canada","2021A000011124","Gaspé, Quebec","Government military movements","Number","223","units","0","v1376027799","1.28.6","","..","","","0"
"2024-12","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027776","1.24.1","594","","","","0"
"2024-12","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Air carrier movements, level IV-VI","Number","223","units","0","v1376027777","1.24.2","737","","","","0"
"2024-12","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Other commercial movements","Number","223","units","0","v1376027778","1.24.3","19","","","","0"
"2024-12","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Private movements","Number","223","units","0","v1376027779","1.24.4","94","","","","0"
"2024-12","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Government civil movements","Number","223","units","0","v1376027780","1.24.5","52","","","","0"
"2024-12","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Government military movements","Number","223","units","0","v1376027781","1.24.6","54","","","","0"
"2024-12","Canada","2021A000011124","Havre St-Pierre, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027752","1.19.1","51","","","","0"
"2024-12","Canada","2021A000011124","Havre St-Pierre, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027753","1.19.2","76","","","","0"
"2024-12","Canada","2021A000011124","Havre St-Pierre, Quebec","Other commercial movements","Number","223","units","0","v1376027754","1.19.3","","..","","","0"
"2024-12","Canada","2021A000011124","Havre St-Pierre, Quebec","Private movements","Number","223","units","0","v1376027755","1.19.4","8","","","","0"
"2024-12","Canada","2021A000011124","Havre St-Pierre, Quebec","Government civil movements","Number","223","units","0","v1376027756","1.19.5","32","","","","0"
"2024-12","Canada","2021A000011124","Havre St-Pierre, Quebec","Government military movements","Number","223","units","0","v1376027757","1.19.6","","..","","","0"
"2024-12","Canada","2021A000011124","Hay River, Northwest Territories","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027758","1.20.1","259","","","","0"
"2024-12","Canada","2021A000011124","Hay River, Northwest Territories","Air carrier movements, level IV-VI","Number","223","units","0","v1376027759","1.20.2","6","","","","0"
"2024-12","Canada","2021A000011124","Hay River, Northwest Territories","Other commercial movements","Number","223","units","0","v1376027760","1.20.3","","..","","","0"
"2024-12","Canada","2021A000011124","Hay River, Northwest Territories","Private movements","Number","223","units","0","v1376027761","1.20.4","2","","","","0"
"2024-12","Canada","2021A000011124","Hay River, Northwest Territories","Government civil movements","Number","223","units","0","v1376027762","1.20.5","2","","","","0"
"2024-12","Canada","2021A000011124","Hay River, Northwest Territories","Government military movements","Number","223","units","0","v1376027763","1.20.6","","..","","","0"
"2024-12","Canada","2021A000011124","Island Lake, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027746","1.18.1","606","","","","0"
"2024-12","Canada","2021A000011124","Island Lake, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376027747","1.18.2","2887","","","","0"
"2024-12","Canada","2021A000011124","Island Lake, Manitoba","Other commercial movements","Number","223","units","0","v1376027748","1.18.3","12","","","","0"
"2024-12","Canada","2021A000011124","Island Lake, Manitoba","Private movements","Number","223","units","0","v1376027749","1.18.4","7","","","","0"
"2024-12","Canada","2021A000011124","Island Lake, Manitoba","Government civil movements","Number","223","units","0","v1376027750","1.18.5","18","","","","0"
"2024-12","Canada","2021A000011124","Island Lake, Manitoba","Government military movements","Number","223","units","0","v1376027751","1.18.6","","..","","","0"
"2024-12","Canada","2021A000011124","Kuujjuarapik, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028166","1.148.1","473","","","","0"
"2024-12","Canada","2021A000011124","Kuujjuarapik, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028167","1.148.2","12","","","","0"
"2024-12","Canada","2021A000011124","Kuujjuarapik, Quebec","Other commercial movements","Number","223","units","0","v1376028168","1.148.3","","..","","","0"
"2024-12","Canada","2021A000011124","Kuujjuarapik, Quebec","Private movements","Number","223","units","0","v1376028169","1.148.4","2","","","","0"
"2024-12","Canada","2021A000011124","Kuujjuarapik, Quebec","Government civil movements","Number","223","units","0","v1376028170","1.148.5","2","","","","0"
"2024-12","Canada","2021A000011124","Kuujjuarapik, Quebec","Government military movements","Number","223","units","0","v1376028171","1.148.6","","..","","","0"
"2024-12","Canada","2021A000011124","Lourdes-de-Blanc-Sablon, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027716","1.9.1","130","","","","0"
"2024-12","Canada","2021A000011124","Lourdes-de-Blanc-Sablon, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027717","1.9.2","236","","","","0"
"2024-12","Canada","2021A000011124","Lourdes-de-Blanc-Sablon, Quebec","Other commercial movements","Number","223","units","0","v1376027718","1.9.3","","..","","","0"
"2024-12","Canada","2021A000011124","Lourdes-de-Blanc-Sablon, Quebec","Private movements","Number","223","units","0","v1376027719","1.9.4","","..","","","0"
"2024-12","Canada","2021A000011124","Lourdes-de-Blanc-Sablon, Quebec","Government civil movements","Number","223","units","0","v1376027720","1.9.5","16","","","","0"
"2024-12","Canada","2021A000011124","Lourdes-de-Blanc-Sablon, Quebec","Government military movements","Number","223","units","0","v1376027721","1.9.6","","..","","","0"
"2024-12","Canada","2021A000011124","Moosonee, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027980","1.88.1","658","","","","0"
"2024-12","Canada","2021A000011124","Moosonee, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376027981","1.88.2","2689","","","","0"
"2024-12","Canada","2021A000011124","Moosonee, Ontario","Other commercial movements","Number","223","units","0","v1376027982","1.88.3","","..","","","0"
"2024-12","Canada","2021A000011124","Moosonee, Ontario","Private movements","Number","223","units","0","v1376027983","1.88.4","28","","","","0"
"2024-12","Canada","2021A000011124","Moosonee, Ontario","Government civil movements","Number","223","units","0","v1376027984","1.88.5","2","","","","0"
"2024-12","Canada","2021A000011124","Moosonee, Ontario","Government military movements","Number","223","units","0","v1376027985","1.88.6","","..","","","0"
"2024-12","Canada","2021A000011124","Muskoka, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028328","1.4710.1","8","","","","0"
"2024-12","Canada","2021A000011124","Muskoka, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028329","1.4710.2","54","","","","0"
"2024-12","Canada","2021A000011124","Muskoka, Ontario","Other commercial movements","Number","223","units","0","v1376028330","1.4710.3","24","","","","0"
"2024-12","Canada","2021A000011124","Muskoka, Ontario","Private movements","Number","223","units","0","v1376028331","1.4710.4","30","","","","0"
"2024-12","Canada","2021A000011124","Muskoka, Ontario","Government civil movements","Number","223","units","0","v1376028332","1.4710.5","3","","","","0"
"2024-12","Canada","2021A000011124","Muskoka, Ontario","Government military movements","Number","223","units","0","v1376028333","1.4710.6","","..","","","0"
"2024-12","Canada","2021A000011124","Natashquan, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027962","1.85.1","17","","","","0"
"2024-12","Canada","2021A000011124","Natashquan, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027963","1.85.2","111","","","","0"
"2024-12","Canada","2021A000011124","Natashquan, Quebec","Other commercial movements","Number","223","units","0","v1376027964","1.85.3","15","","","","0"
"2024-12","Canada","2021A000011124","Natashquan, Quebec","Private movements","Number","223","units","0","v1376027965","1.85.4","","..","","","0"
"2024-12","Canada","2021A000011124","Natashquan, Quebec","Government civil movements","Number","223","units","0","v1376027966","1.85.5","","..","","","0"
"2024-12","Canada","2021A000011124","Natashquan, Quebec","Government military movements","Number","223","units","0","v1376027967","1.85.6","","..","","","0"
"2024-12","Canada","2021A000011124","Norway House, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027950","1.80.1","158","","","","0"
"2024-12","Canada","2021A000011124","Norway House, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376027951","1.80.2","21","","","","0"
"2024-12","Canada","2021A000011124","Norway House, Manitoba","Other commercial movements","Number","223","units","0","v1376027952","1.80.3","32","","","","0"
"2024-12","Canada","2021A000011124","Norway House, Manitoba","Private movements","Number","223","units","0","v1376027953","1.80.4","","..","","","0"
"2024-12","Canada","2021A000011124","Norway House, Manitoba","Government civil movements","Number","223","units","0","v1376027954","1.80.5","4","","","","0"
"2024-12","Canada","2021A000011124","Norway House, Manitoba","Government military movements","Number","223","units","0","v1376027955","1.80.6","","..","","","0"
"2024-12","Canada","2021A000011124","Pickle Lake, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028196","1.157.1","1004","","","","0"
"2024-12","Canada","2021A000011124","Pickle Lake, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028197","1.157.2","29","","","","0"
"2024-12","Canada","2021A000011124","Pickle Lake, Ontario","Other commercial movements","Number","223","units","0","v1376028198","1.157.3","24","","","","0"
"2024-12","Canada","2021A000011124","Pickle Lake, Ontario","Private movements","Number","223","units","0","v1376028199","1.157.4","12","","","","0"
"2024-12","Canada","2021A000011124","Pickle Lake, Ontario","Government civil movements","Number","223","units","0","v1376028200","1.157.5","2","","","","0"
"2024-12","Canada","2021A000011124","Pickle Lake, Ontario","Government military movements","Number","223","units","0","v1376028201","1.157.6","","..","","","0"
"2024-12","Canada","2021A000011124","Quesnel, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028142","1.142.1","61","","","","0"
"2024-12","Canada","2021A000011124","Quesnel, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028143","1.142.2","10","","","","0"
"2024-12","Canada","2021A000011124","Quesnel, British Columbia","Other commercial movements","Number","223","units","0","v1376028144","1.142.3","2","","","","0"
"2024-12","Canada","2021A000011124","Quesnel, British Columbia","Private movements","Number","223","units","0","v1376028145","1.142.4","6","","","","0"
