"REF_DATE","GEO","DGUID","Airports","Class of operation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02","Canada","2021A000011124","Kelowna, British Columbia","Itinerant movements","Number","223","units","0","v1331262056","1.100.2","4187","","","","0"
"2023-02","Canada","2021A000011124","Kelowna, British Columbia","Local movements","Number","223","units","0","v1331262057","1.100.3","1854","","","","0"
"2023-02","Canada","2021A000011124","Kelowna, British Columbia","Civil local movements","Number","223","units","0","v1331262058","1.100.4","1854","","","","0"
"2023-02","Canada","2021A000011124","Kelowna, British Columbia","Military local movements","Number","223","units","0","v1331262059","1.100.5","","..","","","0"
"2023-02","Canada","2021A000011124","Kenora, Ontario","Total, itinerant and local movements","Number","223","units","0","v1331262060","1.101.1","495","","","","0"
"2023-02","Canada","2021A000011124","Kenora, Ontario","Itinerant movements","Number","223","units","0","v1331262061","1.101.2","377","","","","0"
"2023-02","Canada","2021A000011124","Kenora, Ontario","Local movements","Number","223","units","0","v1331262062","1.101.3","118","","","","0"
"2023-02","Canada","2021A000011124","Kenora, Ontario","Civil local movements","Number","223","units","0","v1331262063","1.101.4","118","","","","0"
"2023-02","Canada","2021A000011124","Kenora, Ontario","Military local movements","Number","223","units","0","v1331262064","1.101.5","","..","","","0"
"2023-02","Canada","2021A000011124","Kingston, Ontario","Total, itinerant and local movements","Number","223","units","0","v1331262065","1.102.1","1155","","","","0"
"2023-02","Canada","2021A000011124","Kingston, Ontario","Itinerant movements","Number","223","units","0","v1331262066","1.102.2","609","","","","0"
"2023-02","Canada","2021A000011124","Kingston, Ontario","Local movements","Number","223","units","0","v1331262067","1.102.3","546","","","","0"
"2023-02","Canada","2021A000011124","Kingston, Ontario","Civil local movements","Number","223","units","0","v1331262068","1.102.4","546","","","","0"
"2023-02","Canada","2021A000011124","Kingston, Ontario","Military local movements","Number","223","units","0","v1331262069","1.102.5","","..","","","0"
"2023-02","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Total, itinerant and local movements","Number","223","units","0","v1374990581","1.5013.1","7177","","","","0"
"2023-02","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Itinerant movements","Number","223","units","0","v1374990582","1.5013.2","3825","","","","0"
"2023-02","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Local movements","Number","223","units","0","v1374990583","1.5013.3","3352","","","","0"
"2023-02","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Civil local movements","Number","223","units","0","v1374990584","1.5013.4","3352","","","","0"
"2023-02","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Military local movements","Number","223","units","0","v1374990585","1.5013.5","","..","","","0"
"2023-02","Canada","2021A000011124","Kuujjuaq, Quebec","Total, itinerant and local movements","Number","223","units","0","v1331261900","1.40.1","944","","","","0"
"2023-02","Canada","2021A000011124","Kuujjuaq, Quebec","Itinerant movements","Number","223","units","0","v1331261901","1.40.2","888","","","","0"
"2023-02","Canada","2021A000011124","Kuujjuaq, Quebec","Local movements","Number","223","units","0","v1331261902","1.40.3","56","","","","0"
"2023-02","Canada","2021A000011124","Kuujjuaq, Quebec","Civil local movements","Number","223","units","0","v1331261903","1.40.4","56","","","","0"
"2023-02","Canada","2021A000011124","Kuujjuaq, Quebec","Military local movements","Number","223","units","0","v1331261904","1.40.5","","..","","","0"
"2023-02","Canada","2021A000011124","La Grande Rivière, Quebec","Total, itinerant and local movements","Number","223","units","0","v1331262070","1.103.1","668","","","","0"
"2023-02","Canada","2021A000011124","La Grande Rivière, Quebec","Itinerant movements","Number","223","units","0","v1331262071","1.103.2","664","","","","0"
"2023-02","Canada","2021A000011124","La Grande Rivière, Quebec","Local movements","Number","223","units","0","v1331262072","1.103.3","4","","","","0"
"2023-02","Canada","2021A000011124","La Grande Rivière, Quebec","Civil local movements","Number","223","units","0","v1331262073","1.103.4","4","","","","0"
"2023-02","Canada","2021A000011124","La Grande Rivière, Quebec","Military local movements","Number","223","units","0","v1331262074","1.103.5","","..","","","0"
"2023-02","Canada","2021A000011124","La Ronge, Saskatchewan","Total, itinerant and local movements","Number","223","units","0","v1331262075","1.104.1","973","","","","0"
"2023-02","Canada","2021A000011124","La Ronge, Saskatchewan","Itinerant movements","Number","223","units","0","v1331262076","1.104.2","913","","","","0"
"2023-02","Canada","2021A000011124","La Ronge, Saskatchewan","Local movements","Number","223","units","0","v1331262077","1.104.3","60","","","","0"
"2023-02","Canada","2021A000011124","La Ronge, Saskatchewan","Civil local movements","Number","223","units","0","v1331262078","1.104.4","60","","","","0"
"2023-02","Canada","2021A000011124","La Ronge, Saskatchewan","Military local movements","Number","223","units","0","v1331262079","1.104.5","","..","","","0"
"2023-02","Canada","2021A000011124","Langley, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1374990606","1.5100.1","2246","","","","0"
"2023-02","Canada","2021A000011124","Langley, British Columbia","Itinerant movements","Number","223","units","0","v1374990607","1.5100.2","1042","","","","0"
"2023-02","Canada","2021A000011124","Langley, British Columbia","Local movements","Number","223","units","0","v1374990608","1.5100.3","1204","","","","0"
"2023-02","Canada","2021A000011124","Langley, British Columbia","Civil local movements","Number","223","units","0","v1374990609","1.5100.4","1204","","","","0"
"2023-02","Canada","2021A000011124","Langley, British Columbia","Military local movements","Number","223","units","0","v1374990610","1.5100.5","","..","","","0"
"2023-02","Canada","2021A000011124","Lethbridge, Alberta","Total, itinerant and local movements","Number","223","units","0","v1331262050","1.98.1","1277","","","","0"
"2023-02","Canada","2021A000011124","Lethbridge, Alberta","Itinerant movements","Number","223","units","0","v1331262051","1.98.2","592","","","","0"
"2023-02","Canada","2021A000011124","Lethbridge, Alberta","Local movements","Number","223","units","0","v1331262052","1.98.3","685","","","","0"
"2023-02","Canada","2021A000011124","Lethbridge, Alberta","Civil local movements","Number","223","units","0","v1331262053","1.98.4","685","","","","0"
"2023-02","Canada","2021A000011124","Lethbridge, Alberta","Military local movements","Number","223","units","0","v1331262054","1.98.5","","..","","","0"
"2023-02","Canada","2021A000011124","Lloydminster, Alberta","Total, itinerant and local movements","Number","223","units","0","v1374990511","1.4118.1","835","","","","0"
"2023-02","Canada","2021A000011124","Lloydminster, Alberta","Itinerant movements","Number","223","units","0","v1374990512","1.4118.2","333","","","","0"
"2023-02","Canada","2021A000011124","Lloydminster, Alberta","Local movements","Number","223","units","0","v1374990513","1.4118.3","502","","","","0"
"2023-02","Canada","2021A000011124","Lloydminster, Alberta","Civil local movements","Number","223","units","0","v1374990514","1.4118.4","502","","","","0"
"2023-02","Canada","2021A000011124","Lloydminster, Alberta","Military local movements","Number","223","units","0","v1374990515","1.4118.5","","..","","","0"
"2023-02","Canada","2021A000011124","London, Ontario","Total, itinerant and local movements","Number","223","units","0","v1331262045","1.96.1","5305","","","","0"
"2023-02","Canada","2021A000011124","London, Ontario","Itinerant movements","Number","223","units","0","v1331262046","1.96.2","2569","","","","0"
"2023-02","Canada","2021A000011124","London, Ontario","Local movements","Number","223","units","0","v1331262047","1.96.3","2736","","","","0"
"2023-02","Canada","2021A000011124","London, Ontario","Civil local movements","Number","223","units","0","v1331262048","1.96.4","2736","","","","0"
"2023-02","Canada","2021A000011124","London, Ontario","Military local movements","Number","223","units","0","v1331262049","1.96.5","","..","","","0"
"2023-02","Canada","2021A000011124","Medicine Hat, Alberta","Total, itinerant and local movements","Number","223","units","0","v1331262040","1.92.1","1544","","","","0"
"2023-02","Canada","2021A000011124","Medicine Hat, Alberta","Itinerant movements","Number","223","units","0","v1331262041","1.92.2","896","","","","0"
"2023-02","Canada","2021A000011124","Medicine Hat, Alberta","Local movements","Number","223","units","0","v1331262042","1.92.3","648","","","","0"
"2023-02","Canada","2021A000011124","Medicine Hat, Alberta","Civil local movements","Number","223","units","0","v1331262043","1.92.4","648","","","","0"
"2023-02","Canada","2021A000011124","Medicine Hat, Alberta","Military local movements","Number","223","units","0","v1331262044","1.92.5","","..","","","0"
"2023-02","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Total, itinerant and local movements","Number","223","units","0","v1331262035","1.91.1","8224","","","","0"
"2023-02","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Itinerant movements","Number","223","units","0","v1331262036","1.91.2","4404","","","","0"
"2023-02","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Local movements","Number","223","units","0","v1331262037","1.91.3","3820","","","","0"
"2023-02","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Civil local movements","Number","223","units","0","v1331262038","1.91.4","3814","","","","0"
"2023-02","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Military local movements","Number","223","units","0","v1331262039","1.91.5","6","","","","0"
"2023-02","Canada","2021A000011124","Mont-Joli, Quebec","Total, itinerant and local movements","Number","223","units","0","v1331262015","1.86.1","352","","","","0"
"2023-02","Canada","2021A000011124","Mont-Joli, Quebec","Itinerant movements","Number","223","units","0","v1331262016","1.86.2","342","","","","0"
"2023-02","Canada","2021A000011124","Mont-Joli, Quebec","Local movements","Number","223","units","0","v1331262017","1.86.3","10","","","","0"
"2023-02","Canada","2021A000011124","Mont-Joli, Quebec","Civil local movements","Number","223","units","0","v1331262018","1.86.4","10","","","","0"
"2023-02","Canada","2021A000011124","Mont-Joli, Quebec","Military local movements","Number","223","units","0","v1331262019","1.86.5","","..","","","0"
"2023-02","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Total, itinerant and local movements","Number","223","units","0","v1331262030","1.90.1","3156","","","","0"
"2023-02","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Itinerant movements","Number","223","units","0","v1331262031","1.90.2","1420","","","","0"
"2023-02","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Local movements","Number","223","units","0","v1331262032","1.90.3","1736","","","","0"
"2023-02","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Civil local movements","Number","223","units","0","v1331262033","1.90.4","1736","","","","0"
"2023-02","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Military local movements","Number","223","units","0","v1331262034","1.90.5","","..","","","0"
"2023-02","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Total, itinerant and local movements","Number","223","units","0","v1331262020","1.87.1","14113","","","","0"
"2023-02","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Itinerant movements","Number","223","units","0","v1331262021","1.87.2","14057","","","","0"
"2023-02","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Local movements","Number","223","units","0","v1331262022","1.87.3","56","","","","0"
"2023-02","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Civil local movements","Number","223","units","0","v1331262023","1.87.4","56","","","","0"
"2023-02","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Military local movements","Number","223","units","0","v1331262024","1.87.5","","..","","","0"
"2023-02","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Total, itinerant and local movements","Number","223","units","0","v1374990556","1.4991.1","6061","","","","0"
"2023-02","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Itinerant movements","Number","223","units","0","v1374990557","1.4991.2","3157","","","","0"
"2023-02","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Local movements","Number","223","units","0","v1374990558","1.4991.3","2904","","","","0"
"2023-02","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Civil local movements","Number","223","units","0","v1374990559","1.4991.4","2904","","","","0"
"2023-02","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Military local movements","Number","223","units","0","v1374990560","1.4991.5","","..","","","0"
"2023-02","Canada","2021A000011124","Nanaimo, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1331262005","1.84.1","1630","","","","0"
"2023-02","Canada","2021A000011124","Nanaimo, British Columbia","Itinerant movements","Number","223","units","0","v1331262006","1.84.2","1282","","","","0"
"2023-02","Canada","2021A000011124","Nanaimo, British Columbia","Local movements","Number","223","units","0","v1331262007","1.84.3","348","","","","0"
"2023-02","Canada","2021A000011124","Nanaimo, British Columbia","Civil local movements","Number","223","units","0","v1331262008","1.84.4","348","","","","0"
"2023-02","Canada","2021A000011124","Nanaimo, British Columbia","Military local movements","Number","223","units","0","v1331262009","1.84.5","","..","","","0"
"2023-02","Canada","2021A000011124","Norman Wells, Northwest Territories","Total, itinerant and local movements","Number","223","units","0","v1331261990","1.78.1","307","","","","0"
"2023-02","Canada","2021A000011124","Norman Wells, Northwest Territories","Itinerant movements","Number","223","units","0","v1331261991","1.78.2","307","","","","0"
"2023-02","Canada","2021A000011124","Norman Wells, Northwest Territories","Local movements","Number","223","units","0","v1331261992","1.78.3","","..","","","0"
"2023-02","Canada","2021A000011124","Norman Wells, Northwest Territories","Civil local movements","Number","223","units","0","v1331261993","1.78.4","","..","","","0"
"2023-02","Canada","2021A000011124","Norman Wells, Northwest Territories","Military local movements","Number","223","units","0","v1331261994","1.78.5","","..","","","0"
"2023-02","Canada","2021A000011124","North Bay, Ontario","Total, itinerant and local movements","Number","223","units","0","v1331261995","1.79.1","932","","","","0"
"2023-02","Canada","2021A000011124","North Bay, Ontario","Itinerant movements","Number","223","units","0","v1331261996","1.79.2","554","","","","0"
"2023-02","Canada","2021A000011124","North Bay, Ontario","Local movements","Number","223","units","0","v1331261997","1.79.3","378","","","","0"
"2023-02","Canada","2021A000011124","North Bay, Ontario","Civil local movements","Number","223","units","0","v1331261998","1.79.4","374","","","","0"
"2023-02","Canada","2021A000011124","North Bay, Ontario","Military local movements","Number","223","units","0","v1331261999","1.79.5","4","","","","0"
"2023-02","Canada","2021A000011124","Oshawa, Ontario","Total, itinerant and local movements","Number","223","units","0","v1374990596","1.5070.1","4945","","","","0"
"2023-02","Canada","2021A000011124","Oshawa, Ontario","Itinerant movements","Number","223","units","0","v1374990597","1.5070.2","3825","","","","0"
"2023-02","Canada","2021A000011124","Oshawa, Ontario","Local movements","Number","223","units","0","v1374990598","1.5070.3","1120","","","","0"
"2023-02","Canada","2021A000011124","Oshawa, Ontario","Civil local movements","Number","223","units","0","v1374990599","1.5070.4","1120","","","","0"
"2023-02","Canada","2021A000011124","Oshawa, Ontario","Military local movements","Number","223","units","0","v1374990600","1.5070.5","","..","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Total, itinerant and local movements","Number","223","units","0","v1331261875","1.29.1","2881","","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Itinerant movements","Number","223","units","0","v1331261876","1.29.2","1113","","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Local movements","Number","223","units","0","v1331261877","1.29.3","1768","","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Civil local movements","Number","223","units","0","v1331261878","1.29.4","1768","","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Military local movements","Number","223","units","0","v1331261879","1.29.5","","..","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Total, itinerant and local movements","Number","223","units","0","v1331261985","1.76.1","6648","","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Itinerant movements","Number","223","units","0","v1331261986","1.76.2","5396","","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Local movements","Number","223","units","0","v1331261987","1.76.3","1252","","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Civil local movements","Number","223","units","0","v1331261988","1.76.4","1248","","","","0"
"2023-02","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Military local movements","Number","223","units","0","v1331261989","1.76.5","4","","","","0"
"2023-02","Canada","2021A000011124","Peace River, Alberta","Total, itinerant and local movements","Number","223","units","0","v1331261980","1.73.1","366","","","","0"
"2023-02","Canada","2021A000011124","Peace River, Alberta","Itinerant movements","Number","223","units","0","v1331261981","1.73.2","344","","","","0"
"2023-02","Canada","2021A000011124","Peace River, Alberta","Local movements","Number","223","units","0","v1331261982","1.73.3","22","","","","0"
"2023-02","Canada","2021A000011124","Peace River, Alberta","Civil local movements","Number","223","units","0","v1331261983","1.73.4","22","","","","0"
"2023-02","Canada","2021A000011124","Peace River, Alberta","Military local movements","Number","223","units","0","v1331261984","1.73.5","","..","","","0"
"2023-02","Canada","2021A000011124","Penticton, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1374990406","1.154.1","2053","","","","0"
"2023-02","Canada","2021A000011124","Penticton, British Columbia","Itinerant movements","Number","223","units","0","v1374990407","1.154.2","897","","","","0"
"2023-02","Canada","2021A000011124","Penticton, British Columbia","Local movements","Number","223","units","0","v1374990408","1.154.3","1156","","","","0"
"2023-02","Canada","2021A000011124","Penticton, British Columbia","Civil local movements","Number","223","units","0","v1374990409","1.154.4","1156","","","","0"
"2023-02","Canada","2021A000011124","Penticton, British Columbia","Military local movements","Number","223","units","0","v1374990410","1.154.5","","..","","","0"
"2023-02","Canada","2021A000011124","Pitt Meadows, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1374990601","1.5075.1","5634","","","","0"
"2023-02","Canada","2021A000011124","Pitt Meadows, British Columbia","Itinerant movements","Number","223","units","0","v1374990602","1.5075.2","2076","","","","0"
"2023-02","Canada","2021A000011124","Pitt Meadows, British Columbia","Local movements","Number","223","units","0","v1374990603","1.5075.3","3558","","","","0"
"2023-02","Canada","2021A000011124","Pitt Meadows, British Columbia","Civil local movements","Number","223","units","0","v1374990604","1.5075.4","3558","","","","0"
"2023-02","Canada","2021A000011124","Pitt Meadows, British Columbia","Military local movements","Number","223","units","0","v1374990605","1.5075.5","","..","","","0"
"2023-02","Canada","2021A000011124","Port Hardy, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1374990381","1.145.1","453","","","","0"
"2023-02","Canada","2021A000011124","Port Hardy, British Columbia","Itinerant movements","Number","223","units","0","v1374990382","1.145.2","427","","","","0"
"2023-02","Canada","2021A000011124","Port Hardy, British Columbia","Local movements","Number","223","units","0","v1374990383","1.145.3","26","","","","0"
"2023-02","Canada","2021A000011124","Port Hardy, British Columbia","Civil local movements","Number","223","units","0","v1374990384","1.145.4","26","","","","0"
"2023-02","Canada","2021A000011124","Port Hardy, British Columbia","Military local movements","Number","223","units","0","v1374990385","1.145.5","","..","","","0"
"2023-02","Canada","2021A000011124","Prince Albert, Saskatchewan","Total, itinerant and local movements","Number","223","units","0","v1374990396","1.151.1","838","","","","0"
"2023-02","Canada","2021A000011124","Prince Albert, Saskatchewan","Itinerant movements","Number","223","units","0","v1374990397","1.151.2","778","","","","0"
"2023-02","Canada","2021A000011124","Prince Albert, Saskatchewan","Local movements","Number","223","units","0","v1374990398","1.151.3","60","","","","0"
"2023-02","Canada","2021A000011124","Prince Albert, Saskatchewan","Civil local movements","Number","223","units","0","v1374990399","1.151.4","56","","","","0"
"2023-02","Canada","2021A000011124","Prince Albert, Saskatchewan","Military local movements","Number","223","units","0","v1374990400","1.151.5","4","","","","0"
"2023-02","Canada","2021A000011124","Prince George, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1374990401","1.153.1","2472","","","","0"
"2023-02","Canada","2021A000011124","Prince George, British Columbia","Itinerant movements","Number","223","units","0","v1374990402","1.153.2","1710","","","","0"
"2023-02","Canada","2021A000011124","Prince George, British Columbia","Local movements","Number","223","units","0","v1374990403","1.153.3","762","","","","0"
"2023-02","Canada","2021A000011124","Prince George, British Columbia","Civil local movements","Number","223","units","0","v1374990404","1.153.4","762","","","","0"
"2023-02","Canada","2021A000011124","Prince George, British Columbia","Military local movements","Number","223","units","0","v1374990405","1.153.5","","..","","","0"
"2023-02","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Total, itinerant and local movements","Number","223","units","0","v1374990366","1.141.1","7621","","","","0"
"2023-02","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Itinerant movements","Number","223","units","0","v1374990367","1.141.2","5055","","","","0"
"2023-02","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Local movements","Number","223","units","0","v1374990368","1.141.3","2566","","","","0"
"2023-02","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Civil local movements","Number","223","units","0","v1374990369","1.141.4","2566","","","","0"
"2023-02","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Military local movements","Number","223","units","0","v1374990370","1.141.5","","..","","","0"
"2023-02","Canada","2021A000011124","Rankin Inlet, Nunavut","Total, itinerant and local movements","Number","223","units","0","v1374990376","1.144.1","839","","","","0"
"2023-02","Canada","2021A000011124","Rankin Inlet, Nunavut","Itinerant movements","Number","223","units","0","v1374990377","1.144.2","837","","","","0"
"2023-02","Canada","2021A000011124","Rankin Inlet, Nunavut","Local movements","Number","223","units","0","v1374990378","1.144.3","2","","","","0"
"2023-02","Canada","2021A000011124","Rankin Inlet, Nunavut","Civil local movements","Number","223","units","0","v1374990379","1.144.4","2","","","","0"
"2023-02","Canada","2021A000011124","Rankin Inlet, Nunavut","Military local movements","Number","223","units","0","v1374990380","1.144.5","","..","","","0"
"2023-02","Canada","2021A000011124","Red Deer Regional, Alberta","Total, itinerant and local movements","Number","223","units","0","v1374990541","1.4986.1","2065","","","","0"
"2023-02","Canada","2021A000011124","Red Deer Regional, Alberta","Itinerant movements","Number","223","units","0","v1374990542","1.4986.2","827","","","","0"
"2023-02","Canada","2021A000011124","Red Deer Regional, Alberta","Local movements","Number","223","units","0","v1374990543","1.4986.3","1238","","","","0"
"2023-02","Canada","2021A000011124","Red Deer Regional, Alberta","Civil local movements","Number","223","units","0","v1374990544","1.4986.4","1238","","","","0"
"2023-02","Canada","2021A000011124","Red Deer Regional, Alberta","Military local movements","Number","223","units","0","v1374990545","1.4986.5","","..","","","0"
"2023-02","Canada","2021A000011124","Regina International, Saskatchewan","Total, itinerant and local movements","Number","223","units","0","v1374990351","1.136.1","3181","","","","0"
"2023-02","Canada","2021A000011124","Regina International, Saskatchewan","Itinerant movements","Number","223","units","0","v1374990352","1.136.2","2035","","","","0"
"2023-02","Canada","2021A000011124","Regina International, Saskatchewan","Local movements","Number","223","units","0","v1374990353","1.136.3","1146","","","","0"
"2023-02","Canada","2021A000011124","Regina International, Saskatchewan","Civil local movements","Number","223","units","0","v1374990354","1.136.4","1062","","","","0"
"2023-02","Canada","2021A000011124","Regina International, Saskatchewan","Military local movements","Number","223","units","0","v1374990355","1.136.5","84","","","","0"
"2023-02","Canada","2021A000011124","Rouyn-Noranda, Quebec","Total, itinerant and local movements","Number","223","units","0","v1374990341","1.133.1","945","","","","0"
"2023-02","Canada","2021A000011124","Rouyn-Noranda, Quebec","Itinerant movements","Number","223","units","0","v1374990342","1.133.2","799","","","","0"
"2023-02","Canada","2021A000011124","Rouyn-Noranda, Quebec","Local movements","Number","223","units","0","v1374990343","1.133.3","146","","","","0"
"2023-02","Canada","2021A000011124","Rouyn-Noranda, Quebec","Civil local movements","Number","223","units","0","v1374990344","1.133.4","146","","","","0"
"2023-02","Canada","2021A000011124","Rouyn-Noranda, Quebec","Military local movements","Number","223","units","0","v1374990345","1.133.5","","..","","","0"
"2023-02","Canada","2021A000011124","Saint John, New Brunswick","Total, itinerant and local movements","Number","223","units","0","v1331262125","1.129.1","812","","","","0"
"2023-02","Canada","2021A000011124","Saint John, New Brunswick","Itinerant movements","Number","223","units","0","v1331262126","1.129.2","518","","","","0"
"2023-02","Canada","2021A000011124","Saint John, New Brunswick","Local movements","Number","223","units","0","v1331262127","1.129.3","294","","","","0"
"2023-02","Canada","2021A000011124","Saint John, New Brunswick","Civil local movements","Number","223","units","0","v1331262128","1.129.4","294","","","","0"
"2023-02","Canada","2021A000011124","Saint John, New Brunswick","Military local movements","Number","223","units","0","v1331262129","1.129.5","","..","","","0"
"2023-02","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Total, itinerant and local movements","Number","223","units","0","v1331262115","1.126.1","5423","","","","0"
"2023-02","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Itinerant movements","Number","223","units","0","v1331262116","1.126.2","3469","","","","0"
"2023-02","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Local movements","Number","223","units","0","v1331262117","1.126.3","1954","","","","0"
"2023-02","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Civil local movements","Number","223","units","0","v1331262118","1.126.4","1950","","","","0"
"2023-02","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Military local movements","Number","223","units","0","v1331262119","1.126.5","4","","","","0"
"2023-02","Canada","2021A000011124","Sault Ste. Marie, Ontario","Total, itinerant and local movements","Number","223","units","0","v1331262120","1.127.1","3109","","","","0"
"2023-02","Canada","2021A000011124","Sault Ste. Marie, Ontario","Itinerant movements","Number","223","units","0","v1331262121","1.127.2","1575","","","","0"
"2023-02","Canada","2021A000011124","Sault Ste. Marie, Ontario","Local movements","Number","223","units","0","v1331262122","1.127.3","1534","","","","0"
"2023-02","Canada","2021A000011124","Sault Ste. Marie, Ontario","Civil local movements","Number","223","units","0","v1331262123","1.127.4","1534","","","","0"
"2023-02","Canada","2021A000011124","Sault Ste. Marie, Ontario","Military local movements","Number","223","units","0","v1331262124","1.127.5","","..","","","0"
"2023-02","Canada","2021A000011124","Sept-Îles, Quebec","Total, itinerant and local movements","Number","223","units","0","v1331262100","1.120.1","1486","","","","0"
"2023-02","Canada","2021A000011124","Sept-Îles, Quebec","Itinerant movements","Number","223","units","0","v1331262101","1.120.2","1336","","","","0"
"2023-02","Canada","2021A000011124","Sept-Îles, Quebec","Local movements","Number","223","units","0","v1331262102","1.120.3","150","","","","0"
"2023-02","Canada","2021A000011124","Sept-Îles, Quebec","Civil local movements","Number","223","units","0","v1331262103","1.120.4","150","","","","0"
"2023-02","Canada","2021A000011124","Sept-Îles, Quebec","Military local movements","Number","223","units","0","v1331262104","1.120.5","","..","","","0"
"2023-02","Canada","2021A000011124","Sioux Lookout, Ontario","Total, itinerant and local movements","Number","223","units","0","v1331262105","1.122.1","2607","","","","0"
"2023-02","Canada","2021A000011124","Sioux Lookout, Ontario","Itinerant movements","Number","223","units","0","v1331262106","1.122.2","2523","","","","0"
"2023-02","Canada","2021A000011124","Sioux Lookout, Ontario","Local movements","Number","223","units","0","v1331262107","1.122.3","84","","","","0"
"2023-02","Canada","2021A000011124","Sioux Lookout, Ontario","Civil local movements","Number","223","units","0","v1331262108","1.122.4","84","","","","0"
"2023-02","Canada","2021A000011124","Sioux Lookout, Ontario","Military local movements","Number","223","units","0","v1331262109","1.122.5","","..","","","0"
"2023-02","Canada","2021A000011124","Smithers, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1331262110","1.123.1","411","","","","0"
"2023-02","Canada","2021A000011124","Smithers, British Columbia","Itinerant movements","Number","223","units","0","v1331262111","1.123.2","389","","","","0"
"2023-02","Canada","2021A000011124","Smithers, British Columbia","Local movements","Number","223","units","0","v1331262112","1.123.3","22","","","","0"
"2023-02","Canada","2021A000011124","Smithers, British Columbia","Civil local movements","Number","223","units","0","v1331262113","1.123.4","22","","","","0"
"2023-02","Canada","2021A000011124","Smithers, British Columbia","Military local movements","Number","223","units","0","v1331262114","1.123.5","","..","","","0"
"2023-02","Canada","2021A000011124","St. Catharines, Ontario","Total, itinerant and local movements","Number","223","units","0","v1374990531","1.4957.1","1560","","","","0"
"2023-02","Canada","2021A000011124","St. Catharines, Ontario","Itinerant movements","Number","223","units","0","v1374990532","1.4957.2","636","","","","0"
"2023-02","Canada","2021A000011124","St. Catharines, Ontario","Local movements","Number","223","units","0","v1374990533","1.4957.3","924","","","","0"
